Ping 10.0.0.1 via ports 65534->7000
Reply from 10.0.0.1 seq=0 time=0.429248 ms
Reply from 10.0.0.1 seq=1 time=0.549248 ms
Reply from 10.0.0.1 seq=2 time=0.629248 ms
Reply from 10.0.0.1 seq=3 time=0.709248 ms
Reply from 10.0.0.1 seq=4 time=0.709248 ms
Reply from 10.0.0.1 seq=5 time=0.729866 ms
Reply from 10.0.0.1 seq=6 time=0.709248 ms
Reply from 10.0.0.1 seq=7 time=0.789248 ms
Reply from 10.0.0.1 seq=8 time=0.789248 ms
Reply from 10.0.0.1 seq=9 time=0.789248 ms
Reply from 10.0.0.1 seq=10 time=0.789248 ms
Reply from 10.0.0.1 seq=11 time=0.829248 ms
Reply from 10.0.0.1 seq=12 time=0.829248 ms
Reply from 10.0.0.1 seq=13 time=0.829248 ms
Reply from 10.0.0.1 seq=14 time=0.909248 ms
Reply from 10.0.0.1 seq=15 time=0.919613 ms
Reply from 10.0.0.1 seq=16 time=0.909248 ms
Reply from 10.0.0.1 seq=17 time=0.909248 ms
Reply from 10.0.0.1 seq=18 time=0.909248 ms
Reply from 10.0.0.1 seq=19 time=0.952697 ms
Reply from 10.0.0.1 seq=20 time=0.959058 ms
Reply from 10.0.0.1 seq=21 time=0.959089 ms
Reply from 10.0.0.1 seq=22 time=0.949248 ms
Reply from 10.0.0.1 seq=23 time=0.949248 ms
Reply from 10.0.0.1 seq=24 time=0.996592 ms
Reply from 10.0.0.1 seq=25 time=1.02925 ms
Reply from 10.0.0.1 seq=26 time=1.03126 ms
Reply from 10.0.0.1 seq=27 time=1.08107 ms
Reply from 10.0.0.1 seq=28 time=1.08358 ms
Reply from 10.0.0.1 seq=29 time=1.06925 ms
Reply from 10.0.0.1 seq=30 time=1.06925 ms
Reply from 10.0.0.1 seq=31 time=1.11792 ms
Reply from 10.0.0.1 seq=32 time=1.1309 ms
Reply from 10.0.0.1 seq=33 time=1.14306 ms
Reply from 10.0.0.1 seq=34 time=1.12472 ms
Reply from 10.0.0.1 seq=35 time=1.10925 ms
Reply from 10.0.0.1 seq=36 time=1.10925 ms
Reply from 10.0.0.1 seq=37 time=1.11857 ms
Reply from 10.0.0.1 seq=38 time=1.10925 ms
Reply from 10.0.0.1 seq=39 time=1.10925 ms
Reply from 10.0.0.1 seq=40 time=1.10925 ms
Reply from 10.0.0.1 seq=41 time=1.11617 ms
Reply from 10.0.0.1 seq=42 time=1.10925 ms
Reply from 10.0.0.1 seq=43 time=1.10925 ms
Reply from 10.0.0.1 seq=44 time=1.16364 ms
Reply from 10.0.0.1 seq=45 time=1.17844 ms
Reply from 10.0.0.1 seq=46 time=1.16872 ms
Reply from 10.0.0.1 seq=47 time=1.15025 ms
Reply from 10.0.0.1 seq=48 time=1.1551 ms
Reply from 10.0.0.1 seq=49 time=1.16047 ms
Reply from 10.0.0.1 seq=50 time=1.14925 ms
Reply from 10.0.0.1 seq=51 time=1.16025 ms
Reply from 10.0.0.1 seq=52 time=1.16261 ms
Reply from 10.0.0.1 seq=53 time=1.20321 ms
Reply from 10.0.0.1 seq=54 time=1.14925 ms
Reply from 10.0.0.1 seq=55 time=1.16545 ms
Reply from 10.0.0.1 seq=56 time=1.14925 ms
Reply from 10.0.0.1 seq=57 time=1.15608 ms
Reply from 10.0.0.1 seq=58 time=1.14925 ms
Reply from 10.0.0.1 seq=59 time=1.15845 ms
Reply from 10.0.0.1 seq=60 time=1.15341 ms
Reply from 10.0.0.1 seq=61 time=1.15769 ms
Reply from 10.0.0.1 seq=62 time=1.17636 ms
Reply from 10.0.0.1 seq=63 time=1.14925 ms
Reply from 10.0.0.1 seq=64 time=1.25128 ms
Reply from 10.0.0.1 seq=65 time=1.18925 ms
Reply from 10.0.0.1 seq=66 time=1.18925 ms
Reply from 10.0.0.1 seq=67 time=1.19622 ms
Reply from 10.0.0.1 seq=68 time=1.18925 ms
Reply from 10.0.0.1 seq=69 time=1.18925 ms
Reply from 10.0.0.1 seq=70 time=1.19912 ms
Reply from 10.0.0.1 seq=71 time=1.18925 ms
Reply from 10.0.0.1 seq=72 time=1.21211 ms
Reply from 10.0.0.1 seq=73 time=1.19849 ms
Reply from 10.0.0.1 seq=74 time=1.21276 ms
Reply from 10.0.0.1 seq=75 time=1.19684 ms
Reply from 10.0.0.1 seq=76 time=1.18925 ms
Reply from 10.0.0.1 seq=77 time=1.21099 ms
Reply from 10.0.0.1 seq=78 time=1.2114 ms
Reply from 10.0.0.1 seq=79 time=1.19282 ms
Reply from 10.0.0.1 seq=80 time=1.19835 ms
Reply from 10.0.0.1 seq=81 time=1.19896 ms
Reply from 10.0.0.1 seq=82 time=1.18925 ms
Reply from 10.0.0.1 seq=83 time=1.19921 ms
Reply from 10.0.0.1 seq=84 time=1.18925 ms
Reply from 10.0.0.1 seq=85 time=1.19895 ms
Reply from 10.0.0.1 seq=86 time=1.22232 ms
Reply from 10.0.0.1 seq=87 time=1.20376 ms
Reply from 10.0.0.1 seq=88 time=1.19007 ms
Reply from 10.0.0.1 seq=89 time=1.21166 ms
Reply from 10.0.0.1 seq=90 time=1.20143 ms
Reply from 10.0.0.1 seq=91 time=1.19242 ms
Reply from 10.0.0.1 seq=92 time=1.19415 ms
Reply from 10.0.0.1 seq=93 time=1.20479 ms
Reply from 10.0.0.1 seq=94 time=1.203 ms
Reply from 10.0.0.1 seq=95 time=1.18925 ms
Reply from 10.0.0.1 seq=96 time=1.18925 ms
Reply from 10.0.0.1 seq=97 time=1.21895 ms
Reply from 10.0.0.1 seq=98 time=1.18925 ms
Reply from 10.0.0.1 seq=99 time=1.24786 ms
Reply from 10.0.0.1 seq=100 time=1.18925 ms
Reply from 10.0.0.1 seq=101 time=1.18925 ms
Reply from 10.0.0.1 seq=102 time=1.20538 ms
Reply from 10.0.0.1 seq=103 time=1.18925 ms
Reply from 10.0.0.1 seq=104 time=1.18925 ms
Reply from 10.0.0.1 seq=105 time=1.23948 ms
Reply from 10.0.0.1 seq=106 time=1.22925 ms
Reply from 10.0.0.1 seq=107 time=1.23817 ms
Reply from 10.0.0.1 seq=108 time=1.22925 ms
Reply from 10.0.0.1 seq=109 time=1.22925 ms
Reply from 10.0.0.1 seq=110 time=1.27389 ms
Reply from 10.0.0.1 seq=111 time=1.25649 ms
Reply from 10.0.0.1 seq=112 time=1.24924 ms
Reply from 10.0.0.1 seq=113 time=1.23426 ms
Reply from 10.0.0.1 seq=114 time=1.22925 ms
Reply from 10.0.0.1 seq=115 time=1.24091 ms
Reply from 10.0.0.1 seq=116 time=1.2487 ms
Reply from 10.0.0.1 seq=117 time=1.23587 ms
Reply from 10.0.0.1 seq=118 time=1.24363 ms
Reply from 10.0.0.1 seq=119 time=1.25076 ms
Reply from 10.0.0.1 seq=120 time=1.23317 ms
Reply from 10.0.0.1 seq=121 time=1.2339 ms
Reply from 10.0.0.1 seq=122 time=1.22925 ms
Reply from 10.0.0.1 seq=123 time=1.24613 ms
Reply from 10.0.0.1 seq=124 time=1.2308 ms
Reply from 10.0.0.1 seq=125 time=1.2446 ms
Reply from 10.0.0.1 seq=126 time=1.23602 ms
Reply from 10.0.0.1 seq=127 time=1.22925 ms
Reply from 10.0.0.1 seq=128 time=1.25784 ms
Reply from 10.0.0.1 seq=129 time=1.22925 ms
Reply from 10.0.0.1 seq=130 time=1.22925 ms
Reply from 10.0.0.1 seq=131 time=1.23606 ms
Reply from 10.0.0.1 seq=132 time=1.26643 ms
Reply from 10.0.0.1 seq=133 time=1.22925 ms
Reply from 10.0.0.1 seq=134 time=1.26621 ms
Reply from 10.0.0.1 seq=135 time=1.25236 ms
Reply from 10.0.0.1 seq=136 time=1.23833 ms
Reply from 10.0.0.1 seq=137 time=1.26743 ms
Reply from 10.0.0.1 seq=138 time=1.22925 ms
Reply from 10.0.0.1 seq=139 time=1.23032 ms
Reply from 10.0.0.1 seq=140 time=1.22925 ms
Reply from 10.0.0.1 seq=141 time=1.23672 ms
Reply from 10.0.0.1 seq=142 time=1.22925 ms
Reply from 10.0.0.1 seq=143 time=1.22925 ms
Reply from 10.0.0.1 seq=144 time=1.22925 ms
Reply from 10.0.0.1 seq=145 time=1.24368 ms
Reply from 10.0.0.1 seq=146 time=1.22925 ms
Reply from 10.0.0.1 seq=147 time=1.23745 ms
Reply from 10.0.0.1 seq=148 time=1.24068 ms
Reply from 10.0.0.1 seq=149 time=1.24815 ms
Reply from 10.0.0.1 seq=150 time=1.22925 ms
Reply from 10.0.0.1 seq=151 time=1.23317 ms
Reply from 10.0.0.1 seq=152 time=1.23941 ms
Reply from 10.0.0.1 seq=153 time=1.23778 ms
Reply from 10.0.0.1 seq=154 time=1.24045 ms
Reply from 10.0.0.1 seq=155 time=1.23577 ms
Reply from 10.0.0.1 seq=156 time=1.23165 ms
Reply from 10.0.0.1 seq=157 time=1.2515 ms
Reply from 10.0.0.1 seq=158 time=1.24351 ms
Reply from 10.0.0.1 seq=159 time=1.22925 ms
Reply from 10.0.0.1 seq=160 time=1.27259 ms
Reply from 10.0.0.1 seq=161 time=1.23137 ms
